f, N, nu 
1.16, 9.00, 0.03 
D, pK, a-1, leakEC, SKR 
135, 0.30, 3.82205188e-02, 0.000023442341, 4.48926535e-05 
135, 0.31, 3.34632748e-02, 0.000025028703, 4.63589106e-05 
135, 0.32, 3.28664118e-02, 0.000026667077, 4.75591407e-05 
135, 0.33, 2.47825167e-02, 0.000028357463, 4.85632862e-05 
135, 0.34, 2.81505644e-02, 0.000030099860, 4.92369927e-05 
135, 0.35, 2.63367928e-02, 0.000031894270, 4.97688919e-05 
135, 0.36, 2.34675897e-02, 0.000033740691, 5.00490778e-05 
135, 0.37, 2.47667615e-02, 0.000035639124, 4.99433888e-05 
135, 0.38, 2.31365537e-02, 0.000037589569, 4.96550210e-05 
135, 0.39, 2.36067977e-02, 0.000039592026, 4.87012709e-05 
135, 0.40, 2.10373902e-02, 0.000041646495, 4.75995080e-05 
135, 0.41, 2.35513042e-02, 0.000043752976, 4.60772645e-05 
135, 0.42, 2.57708033e-02, 0.000045911468, 4.39972705e-05 
135, 0.43, 2.25277757e-02, 0.000048121973, 4.14858323e-05 
135, 0.44, 2.54254097e-02, 0.000050384489, 3.85201924e-05 
135, 0.45, 2.55357958e-02, 0.000052699017, 3.50871840e-05 
135, 0.46, 2.18012456e-02, 0.000055065557, 3.09936454e-05 
135, 0.47, 1.53792207e-02, 0.000057484109, 2.62454041e-05 
135, 0.48, 1.89529393e-02, 0.000059954673, 2.14308597e-05 
135, 0.49, 2.13140629e-02, 0.000062477249, 1.54562431e-05 
135, 0.50, 2.36067977e-02, 0.000065051836, 8.98687434e-06 
135, 0.51, 2.36026349e-02, 0.000067678436, 2.14407504e-06 
135, 0.52, 2.32047190e-02, 0.000070357047, -5.53385642e-06 
135, 0.53, 2.29231910e-02, 0.000073087670, -1.35968417e-05 
135, 0.54, 2.36067977e-02, 0.000075870305, -2.23801853e-05 
135, 0.55, 2.02701002e-02, 0.000078704952, -3.15933367e-05 
135, 0.56, 2.09019459e-02, 0.000081591611, -4.11374289e-05 
135, 0.57, 2.97051319e-02, 0.000084530281, -5.11140432e-05 
135, 0.58, 3.66349976e-02, 0.000087520964, -6.12841766e-05 
135, 0.59, 3.81966011e-02, 0.000090563658, -7.12756932e-05 
135, 0.60, 4.44306727e-02, 0.000093658364, -8.06877573e-05 
135, 0.61, 5.53220028e-02, 0.000096805082, -8.95137886e-05 
135, 0.62, 8.54079029e-02, 0.000100003812, -9.71638274e-05 
135, 0.63, 7.38342025e-02, 0.000103254554, -1.03213948e-04 
135, 0.64, 9.55629284e-02, 0.000106557308, -1.07159844e-04 
135, 0.65, 9.09825068e-02, 0.000109912073, -1.10509159e-04 
135, 0.66, 8.82827191e-02, 0.000113318851, -1.13973769e-04 
135, 0.67, 7.43740036e-02, 0.000116777640, -1.17534278e-04 
135, 0.68, 7.58864757e-02, 0.000120288441, -1.21057028e-04 
135, 0.69, 7.66472779e-02, 0.000123851254, -1.24596434e-04 
135, 0.70, 8.09935191e-02, 0.000127466079, -1.28174970e-04 
135, 0.71, 6.90858068e-02, 0.000131132916, -1.31947343e-04 
135, 0.72, 7.64398197e-02, 0.000134851764, -1.35646185e-04 
135, 0.73, 8.94747259e-02, 0.000138622625, -1.39291532e-04 
135, 0.74, 8.54086361e-02, 0.000142445497, -1.43141854e-04 
135, 0.75, 9.45274605e-02, 0.000146320382, -1.46965662e-04 
135, 0.76, 7.66808640e-02, 0.000150247278, -1.50964172e-04 
135, 0.77, 7.52535208e-02, 0.000154226186, -1.54972459e-04 
135, 0.78, 8.75388203e-02, 0.000158257106, -1.58874664e-04 
135, 0.79, 7.55575613e-02, 0.000162340037, -1.63126745e-04 
135, 0.80, 9.08343404e-02, 0.000166474981, -1.67120348e-04 
