f, N, nu 
1.16, 9.00, 0.03 
D, pK, a-1, leakEC, SKR 
40, 0.60, 9.59521097e-04, 0.007436646297, 4.14084300e-02 
40, 0.61, 1.08447305e-03, 0.007686598998, 4.27106842e-02 
40, 0.62, 8.13061876e-04, 0.007940683149, 4.40299008e-02 
40, 0.63, 8.23727615e-04, 0.008198898750, 4.53536764e-02 
40, 0.64, 8.53665448e-04, 0.008461245800, 4.66812674e-02 
40, 0.65, 9.40526270e-04, 0.008727724300, 4.80170410e-02 
40, 0.66, 7.60156090e-04, 0.008998334249, 4.93615053e-02 
40, 0.67, 9.19981781e-04, 0.009273075648, 5.06907413e-02 
40, 0.68, 6.94415377e-04, 0.009551948497, 5.20339502e-02 
40, 0.69, 7.66571639e-04, 0.009834952795, 5.33587008e-02 
40, 0.70, 8.86375619e-04, 0.010122088543, 5.46698158e-02 
40, 0.71, 5.97810809e-04, 0.010413355740, 5.59907075e-02 
40, 0.72, 5.02119039e-04, 0.010708754387, 5.72640076e-02 
40, 0.73, 5.13079054e-04, 0.011008284484, 5.85235610e-02 
40, 0.74, 5.02499874e-04, 0.011311946030, 5.97395887e-02 
40, 0.75, 5.02499874e-04, 0.011619739026, 6.09152246e-02 
40, 0.76, 4.24146532e-04, 0.011931663472, 6.20316025e-02 
40, 0.77, 3.10562002e-04, 0.012247719367, 6.30582438e-02 
40, 0.78, 3.74298159e-04, 0.012567906711, 6.40400976e-02 
40, 0.79, 3.78455171e-04, 0.012892225506, 6.48978862e-02 
40, 0.80, 3.59529155e-04, 0.013220675750, 6.56354940e-02 
40, 0.81, 3.16910961e-04, 0.013553257443, 6.61999654e-02 
40, 0.82, 3.36172711e-04, 0.013889970586, 6.65578860e-02 
40, 0.83, 2.82136071e-04, 0.014230815179, 6.66783154e-02 
40, 0.84, 3.43395735e-04, 0.014575791221, 6.64667044e-02 
40, 0.85, 2.41756254e-04, 0.014924898713, 6.59447015e-02 
40, 0.86, 1.91937873e-04, 0.015278137655, 6.49387737e-02 
40, 0.87, 1.93419289e-04, 0.015635508046, 6.32573308e-02 
40, 0.88, 1.43954001e-04, 0.015997009887, 6.07730680e-02 
40, 0.89, 1.90454583e-04, 0.016362643177, 5.73487259e-02 
40, 0.90, 1.40766956e-04, 0.016732407917, 5.25660071e-02 
40, 0.91, 1.45493457e-04, 0.017106304107, 4.59901798e-02 
40, 0.92, 1.37306893e-04, 0.017484331746, 3.71544446e-02 
40, 0.93, 1.22310855e-04, 0.017866490835, 2.52806838e-02 
40, 0.94, 1.15692504e-04, 0.018252781374, 9.89508328e-03 
40, 0.95, 1.18624129e-04, 0.018643203362, -8.11822825e-03 
40, 0.96, 7.63932023e-02, 0.019037756799, -1.90384786e-02 
40, 0.97, 9.09767705e-02, 0.019436441687, -1.94370803e-02 
40, 0.98, 8.54102333e-02, 0.019839258024, -1.98399531e-02 
40, 0.99, 8.06799826e-02, 0.020246205810, -2.02469992e-02 
40, 1.00, 9.20242630e-02, 0.020657285046, -2.06578497e-02 
