f, N, nu 
1.16, 9.00, 0.03 
D, pK, a-1, leakEC, SKR 
120, 0.30, 2.39829006e-02, 0.000046736795, 1.60814352e-04 
120, 0.31, 1.50480024e-02, 0.000049902003, 1.69345112e-04 
120, 0.32, 1.89710219e-02, 0.000053170989, 1.78011565e-04 
120, 0.33, 1.73414340e-02, 0.000056543752, 1.86320929e-04 
120, 0.34, 1.58271311e-02, 0.000060020292, 1.94638601e-04 
120, 0.35, 1.69056359e-02, 0.000063600610, 2.02734831e-04 
120, 0.36, 1.73065612e-02, 0.000067284705, 2.10403863e-04 
120, 0.37, 1.45334743e-02, 0.000071072577, 2.18398460e-04 
120, 0.38, 1.42370753e-02, 0.000074964227, 2.25628523e-04 
120, 0.39, 1.44481275e-02, 0.000078959654, 2.32596379e-04 
120, 0.40, 1.11181855e-02, 0.000083058858, 2.39088050e-04 
120, 0.41, 1.29179855e-02, 0.000087261839, 2.45255979e-04 
120, 0.42, 9.01699437e-03, 0.000091568598, 2.50460041e-04 
120, 0.43, 1.24536065e-02, 0.000095979134, 2.55481595e-04 
120, 0.44, 1.03266003e-02, 0.000100493448, 2.59681759e-04 
120, 0.45, 1.04410593e-02, 0.000105111539, 2.63506079e-04 
120, 0.46, 9.32047634e-03, 0.000109833407, 2.65611144e-04 
120, 0.47, 1.10393716e-02, 0.000114659052, 2.67480851e-04 
120, 0.48, 8.17063193e-03, 0.000119588475, 2.67885420e-04 
120, 0.49, 8.98607871e-03, 0.000124621675, 2.67426055e-04 
120, 0.50, 1.43218411e-02, 0.000129758653, 2.64852457e-04 
120, 0.51, 9.01699437e-03, 0.000134999407, 2.63327118e-04 
120, 0.52, 1.05215970e-02, 0.000140343940, 2.58261840e-04 
120, 0.53, 1.11456331e-02, 0.000145792249, 2.51726789e-04 
120, 0.54, 9.66575993e-03, 0.000151344336, 2.44817790e-04 
120, 0.55, 8.97154492e-03, 0.000157000200, 2.35524233e-04 
120, 0.56, 1.02335269e-02, 0.000162759841, 2.23880817e-04 
120, 0.57, 9.67793340e-03, 0.000168623260, 2.10687112e-04 
120, 0.58, 1.04172820e-02, 0.000174590456, 1.95236015e-04 
120, 0.59, 7.05402963e-03, 0.000180661429, 1.77930635e-04 
120, 0.60, 9.31415867e-03, 0.000186836180, 1.57927082e-04 
120, 0.61, 8.10081361e-03, 0.000193114708, 1.35450256e-04 
120, 0.62, 9.51947921e-03, 0.000199497013, 1.10170406e-04 
120, 0.63, 9.25723696e-03, 0.000205983096, 8.28544166e-05 
120, 0.64, 1.00014956e-02, 0.000212572956, 5.25497008e-05 
120, 0.65, 9.26492349e-03, 0.000219266593, 2.09169578e-05 
120, 0.66, 9.01699437e-03, 0.000226064008, -1.42776780e-05 
120, 0.67, 9.09870761e-03, 0.000232965200, -5.06827765e-05 
120, 0.68, 7.89337050e-03, 0.000239970169, -8.87195542e-05 
120, 0.69, 1.14358636e-02, 0.000247078915, -1.28344899e-04 
120, 0.70, 1.10213641e-02, 0.000254291439, -1.67508015e-04 
120, 0.71, 1.45898034e-02, 0.000261607741, -2.05223039e-04 
120, 0.72, 2.57356491e-02, 0.000269027819, -2.39703376e-04 
120, 0.73, 3.50283320e-02, 0.000276551675, -2.66908560e-04 
120, 0.74, 6.18033989e-02, 0.000284179308, -2.84307674e-04 
120, 0.75, 6.22224923e-02, 0.000291910719, -2.92783070e-04 
120, 0.76, 8.92494755e-02, 0.000299745906, -3.00350240e-04 
120, 0.77, 6.58984762e-02, 0.000307684872, -3.08551013e-04 
120, 0.78, 7.63912257e-02, 0.000315727614, -3.16548491e-04 
120, 0.79, 7.33259575e-02, 0.000323874134, -3.24642240e-04 
120, 0.80, 7.20621036e-02, 0.000332124431, -3.32971977e-04 
